Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Emerald,"$1,011",0.55,Very Good,I,VS1,Jan 5
Emerald,"$1,013",0.54,Very Good,I,VVS2,Jan 6
Emerald,"$1,015",0.51,Very Good,D,VS2,Jan 6
Emerald,"$1,016",0.71,Very Good,J,SI2,Jan 6
Emerald,"$1,019",0.70,Very Good,K,VS1,Jan 6
Emerald,"$1,020",0.55,Very Good,I,VVS2,Jan 6
Emerald,"$1,020",0.50,Very Good,F,VS1,Jan 6
Emerald,"$1,021",0.46,Very Good,G,VVS2,Jan 5
Emerald,"$1,021",0.50,Very Good,I,IF,Jan 6
Emerald,"$1,021",0.50,Very Good,I,IF,Jan 6
Emerald,"$1,021",0.50,Very Good,I,IF,Jan 6
Emerald,"$1,022",0.40,Very Good,G,VS1,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 6
Emerald,"$1,025",0.60,Very Good,D,SI2,Jan 6
Emerald,"$1,030",0.50,Very Good,F,VVS1,Jan 6
Emerald,"$1,030",0.53,Very Good,E,VS1,Jan 6
Emerald,"$1,030",0.61,Very Good,G,SI1,Jan 6
Emerald,"$1,030",0.58,Very Good,H,VS2,Jan 6
Emerald,"$1,031",0.50,Very Good,F,VVS2,Jan 6
Emerald,"$1,031",0.50,Very Good,G,VVS1,Jan 6
Emerald,"$1,031",0.50,Very Good,G,VVS1,Jan 6
Emerald,"$1,031",0.50,Very Good,E,VS1,Jan 6
Emerald,"$1,032",0.50,Very Good,G,VS2,Jan 6
Emerald,"$1,034",0.51,Very Good,J,VVS2,Jan 5
Emerald,"$1,035",0.71,Very Good,K,SI1,Jan 6
Emerald,"$1,035",0.60,Very Good,I,VS2,Jan 6
Emerald,"$1,036",0.50,Very Good,I,VS1,Jan 6
Emerald,"$1,036",0.41,Very Good,F,VS1,Jan 5
Emerald,"$1,037",0.50,Very Good,H,VVS2,Jan 6
Emerald,"$1,037",0.50,Very Good,F,VS1,Jan 5
Emerald,"$1,037",0.52,Very Good,F,VS1,Jan 6
Emerald,"$1,037",0.50,Very Good,H,IF,Jan 6
Emerald,"$1,037",0.50,Very Good,H,IF,Jan 6
Emerald,"$1,037",0.50,Very Good,F,VS1,Jan 6
Emerald,"$1,040",0.50,Very Good,H,VVS1,Jan 6
Emerald,"$1,040",0.56,Very Good,E,VS1,Jan 5
Emerald,"$1,040",0.52,Very Good,F,IF,Jan 6
Emerald,"$1,040",0.53,Very Good,H,VVS1,Jan 6
Emerald,"$1,040",0.52,Very Good,F,VS2,Jan 6
Emerald,"$1,040",0.53,Very Good,E,IF,Jan 6
Emerald,"$1,040",0.58,Very Good,F,VS1,Jan 6
Emerald,"$1,040",0.50,Very Good,G,VS2,Jan 6
Emerald,"$1,040",0.50,Very Good,H,VVS1,Jan 6
Emerald,"$1,041",0.52,Very Good,E,VS2,Jan 6
Emerald,"$1,042",0.51,Very Good,F,VS2,Jan 6
Emerald,"$1,045",0.48,Very Good,G,VVS1,Jan 5
Emerald,"$1,047",0.51,Very Good,H,VS1,Jan 6
